model,op_id,phase,layer,module,op_kind,batch_dims,M,N,K,deps,weight,weight_shape,provenance,notes
models--codellama--CodeLlama-13b-Instruct-hf,362,decode,0,model.layers.0.self_attn.q_proj,linear,,B,5120,5120,,model.layers.0.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,363,decode,0,model.layers.0.self_attn.k_proj,linear,,B,5120,5120,,model.layers.0.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,364,decode,0,model.layers.0.self_attn.v_proj,linear,,B,5120,5120,,model.layers.0.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,365,decode,0,model.layers.0.self_attn.qk,batched_matmul,B*QH,1,KV,128,362;363,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,366,decode,0,model.layers.0.self_attn.pv,batched_matmul,B*QH,1,128,KV,365;364,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,367,decode,0,model.layers.0.self_attn.o_proj,linear,,B,5120,5120,366,model.layers.0.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,368,decode,0,model.layers.0.mlp.gate_proj,linear,,B,13824,5120,367,model.layers.0.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,369,decode,0,model.layers.0.mlp.up_proj,linear,,B,13824,5120,367,model.layers.0.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,370,decode,0,model.layers.0.mlp.down_proj,linear,,B,5120,13824,368;369,model.layers.0.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,371,decode,1,model.layers.1.self_attn.q_proj,linear,,B,5120,5120,370,model.layers.1.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,372,decode,1,model.layers.1.self_attn.k_proj,linear,,B,5120,5120,370,model.layers.1.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,373,decode,1,model.layers.1.self_attn.v_proj,linear,,B,5120,5120,370,model.layers.1.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,374,decode,1,model.layers.1.self_attn.qk,batched_matmul,B*QH,1,KV,128,371;372,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,375,decode,1,model.layers.1.self_attn.pv,batched_matmul,B*QH,1,128,KV,374;373,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,376,decode,1,model.layers.1.self_attn.o_proj,linear,,B,5120,5120,375,model.layers.1.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,377,decode,1,model.layers.1.mlp.gate_proj,linear,,B,13824,5120,376,model.layers.1.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,378,decode,1,model.layers.1.mlp.up_proj,linear,,B,13824,5120,376,model.layers.1.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,379,decode,1,model.layers.1.mlp.down_proj,linear,,B,5120,13824,377;378,model.layers.1.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,380,decode,2,model.layers.2.self_attn.q_proj,linear,,B,5120,5120,379,model.layers.2.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,381,decode,2,model.layers.2.self_attn.k_proj,linear,,B,5120,5120,379,model.layers.2.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,382,decode,2,model.layers.2.self_attn.v_proj,linear,,B,5120,5120,379,model.layers.2.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,383,decode,2,model.layers.2.self_attn.qk,batched_matmul,B*QH,1,KV,128,380;381,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,384,decode,2,model.layers.2.self_attn.pv,batched_matmul,B*QH,1,128,KV,383;382,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,385,decode,2,model.layers.2.self_attn.o_proj,linear,,B,5120,5120,384,model.layers.2.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,386,decode,2,model.layers.2.mlp.gate_proj,linear,,B,13824,5120,385,model.layers.2.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,387,decode,2,model.layers.2.mlp.up_proj,linear,,B,13824,5120,385,model.layers.2.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,388,decode,2,model.layers.2.mlp.down_proj,linear,,B,5120,13824,386;387,model.layers.2.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,389,decode,3,model.layers.3.self_attn.q_proj,linear,,B,5120,5120,388,model.layers.3.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,390,decode,3,model.layers.3.self_attn.k_proj,linear,,B,5120,5120,388,model.layers.3.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,391,decode,3,model.layers.3.self_attn.v_proj,linear,,B,5120,5120,388,model.layers.3.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,392,decode,3,model.layers.3.self_attn.qk,batched_matmul,B*QH,1,KV,128,389;390,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,393,decode,3,model.layers.3.self_attn.pv,batched_matmul,B*QH,1,128,KV,392;391,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,394,decode,3,model.layers.3.self_attn.o_proj,linear,,B,5120,5120,393,model.layers.3.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,395,decode,3,model.layers.3.mlp.gate_proj,linear,,B,13824,5120,394,model.layers.3.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,396,decode,3,model.layers.3.mlp.up_proj,linear,,B,13824,5120,394,model.layers.3.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,397,decode,3,model.layers.3.mlp.down_proj,linear,,B,5120,13824,395;396,model.layers.3.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,398,decode,4,model.layers.4.self_attn.q_proj,linear,,B,5120,5120,397,model.layers.4.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,399,decode,4,model.layers.4.self_attn.k_proj,linear,,B,5120,5120,397,model.layers.4.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,400,decode,4,model.layers.4.self_attn.v_proj,linear,,B,5120,5120,397,model.layers.4.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,401,decode,4,model.layers.4.self_attn.qk,batched_matmul,B*QH,1,KV,128,398;399,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,402,decode,4,model.layers.4.self_attn.pv,batched_matmul,B*QH,1,128,KV,401;400,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,403,decode,4,model.layers.4.self_attn.o_proj,linear,,B,5120,5120,402,model.layers.4.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,404,decode,4,model.layers.4.mlp.gate_proj,linear,,B,13824,5120,403,model.layers.4.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,405,decode,4,model.layers.4.mlp.up_proj,linear,,B,13824,5120,403,model.layers.4.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,406,decode,4,model.layers.4.mlp.down_proj,linear,,B,5120,13824,404;405,model.layers.4.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,407,decode,5,model.layers.5.self_attn.q_proj,linear,,B,5120,5120,406,model.layers.5.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,408,decode,5,model.layers.5.self_attn.k_proj,linear,,B,5120,5120,406,model.layers.5.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,409,decode,5,model.layers.5.self_attn.v_proj,linear,,B,5120,5120,406,model.layers.5.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,410,decode,5,model.layers.5.self_attn.qk,batched_matmul,B*QH,1,KV,128,407;408,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,411,decode,5,model.layers.5.self_attn.pv,batched_matmul,B*QH,1,128,KV,410;409,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,412,decode,5,model.layers.5.self_attn.o_proj,linear,,B,5120,5120,411,model.layers.5.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,413,decode,5,model.layers.5.mlp.gate_proj,linear,,B,13824,5120,412,model.layers.5.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,414,decode,5,model.layers.5.mlp.up_proj,linear,,B,13824,5120,412,model.layers.5.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,415,decode,5,model.layers.5.mlp.down_proj,linear,,B,5120,13824,413;414,model.layers.5.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,416,decode,6,model.layers.6.self_attn.q_proj,linear,,B,5120,5120,415,model.layers.6.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,417,decode,6,model.layers.6.self_attn.k_proj,linear,,B,5120,5120,415,model.layers.6.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,418,decode,6,model.layers.6.self_attn.v_proj,linear,,B,5120,5120,415,model.layers.6.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,419,decode,6,model.layers.6.self_attn.qk,batched_matmul,B*QH,1,KV,128,416;417,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,420,decode,6,model.layers.6.self_attn.pv,batched_matmul,B*QH,1,128,KV,419;418,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,421,decode,6,model.layers.6.self_attn.o_proj,linear,,B,5120,5120,420,model.layers.6.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,422,decode,6,model.layers.6.mlp.gate_proj,linear,,B,13824,5120,421,model.layers.6.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,423,decode,6,model.layers.6.mlp.up_proj,linear,,B,13824,5120,421,model.layers.6.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,424,decode,6,model.layers.6.mlp.down_proj,linear,,B,5120,13824,422;423,model.layers.6.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,425,decode,7,model.layers.7.self_attn.q_proj,linear,,B,5120,5120,424,model.layers.7.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,426,decode,7,model.layers.7.self_attn.k_proj,linear,,B,5120,5120,424,model.layers.7.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,427,decode,7,model.layers.7.self_attn.v_proj,linear,,B,5120,5120,424,model.layers.7.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,428,decode,7,model.layers.7.self_attn.qk,batched_matmul,B*QH,1,KV,128,425;426,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,429,decode,7,model.layers.7.self_attn.pv,batched_matmul,B*QH,1,128,KV,428;427,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,430,decode,7,model.layers.7.self_attn.o_proj,linear,,B,5120,5120,429,model.layers.7.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,431,decode,7,model.layers.7.mlp.gate_proj,linear,,B,13824,5120,430,model.layers.7.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,432,decode,7,model.layers.7.mlp.up_proj,linear,,B,13824,5120,430,model.layers.7.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,433,decode,7,model.layers.7.mlp.down_proj,linear,,B,5120,13824,431;432,model.layers.7.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,434,decode,8,model.layers.8.self_attn.q_proj,linear,,B,5120,5120,433,model.layers.8.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,435,decode,8,model.layers.8.self_attn.k_proj,linear,,B,5120,5120,433,model.layers.8.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,436,decode,8,model.layers.8.self_attn.v_proj,linear,,B,5120,5120,433,model.layers.8.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,437,decode,8,model.layers.8.self_attn.qk,batched_matmul,B*QH,1,KV,128,434;435,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,438,decode,8,model.layers.8.self_attn.pv,batched_matmul,B*QH,1,128,KV,437;436,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,439,decode,8,model.layers.8.self_attn.o_proj,linear,,B,5120,5120,438,model.layers.8.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,440,decode,8,model.layers.8.mlp.gate_proj,linear,,B,13824,5120,439,model.layers.8.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,441,decode,8,model.layers.8.mlp.up_proj,linear,,B,13824,5120,439,model.layers.8.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,442,decode,8,model.layers.8.mlp.down_proj,linear,,B,5120,13824,440;441,model.layers.8.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,443,decode,9,model.layers.9.self_attn.q_proj,linear,,B,5120,5120,442,model.layers.9.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,444,decode,9,model.layers.9.self_attn.k_proj,linear,,B,5120,5120,442,model.layers.9.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,445,decode,9,model.layers.9.self_attn.v_proj,linear,,B,5120,5120,442,model.layers.9.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,446,decode,9,model.layers.9.self_attn.qk,batched_matmul,B*QH,1,KV,128,443;444,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,447,decode,9,model.layers.9.self_attn.pv,batched_matmul,B*QH,1,128,KV,446;445,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,448,decode,9,model.layers.9.self_attn.o_proj,linear,,B,5120,5120,447,model.layers.9.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,449,decode,9,model.layers.9.mlp.gate_proj,linear,,B,13824,5120,448,model.layers.9.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,450,decode,9,model.layers.9.mlp.up_proj,linear,,B,13824,5120,448,model.layers.9.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,451,decode,9,model.layers.9.mlp.down_proj,linear,,B,5120,13824,449;450,model.layers.9.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,452,decode,10,model.layers.10.self_attn.q_proj,linear,,B,5120,5120,451,model.layers.10.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,453,decode,10,model.layers.10.self_attn.k_proj,linear,,B,5120,5120,451,model.layers.10.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,454,decode,10,model.layers.10.self_attn.v_proj,linear,,B,5120,5120,451,model.layers.10.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,455,decode,10,model.layers.10.self_attn.qk,batched_matmul,B*QH,1,KV,128,452;453,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,456,decode,10,model.layers.10.self_attn.pv,batched_matmul,B*QH,1,128,KV,455;454,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,457,decode,10,model.layers.10.self_attn.o_proj,linear,,B,5120,5120,456,model.layers.10.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,458,decode,10,model.layers.10.mlp.gate_proj,linear,,B,13824,5120,457,model.layers.10.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,459,decode,10,model.layers.10.mlp.up_proj,linear,,B,13824,5120,457,model.layers.10.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,460,decode,10,model.layers.10.mlp.down_proj,linear,,B,5120,13824,458;459,model.layers.10.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,461,decode,11,model.layers.11.self_attn.q_proj,linear,,B,5120,5120,460,model.layers.11.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,462,decode,11,model.layers.11.self_attn.k_proj,linear,,B,5120,5120,460,model.layers.11.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,463,decode,11,model.layers.11.self_attn.v_proj,linear,,B,5120,5120,460,model.layers.11.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,464,decode,11,model.layers.11.self_attn.qk,batched_matmul,B*QH,1,KV,128,461;462,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,465,decode,11,model.layers.11.self_attn.pv,batched_matmul,B*QH,1,128,KV,464;463,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,466,decode,11,model.layers.11.self_attn.o_proj,linear,,B,5120,5120,465,model.layers.11.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,467,decode,11,model.layers.11.mlp.gate_proj,linear,,B,13824,5120,466,model.layers.11.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,468,decode,11,model.layers.11.mlp.up_proj,linear,,B,13824,5120,466,model.layers.11.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,469,decode,11,model.layers.11.mlp.down_proj,linear,,B,5120,13824,467;468,model.layers.11.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,470,decode,12,model.layers.12.self_attn.q_proj,linear,,B,5120,5120,469,model.layers.12.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,471,decode,12,model.layers.12.self_attn.k_proj,linear,,B,5120,5120,469,model.layers.12.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,472,decode,12,model.layers.12.self_attn.v_proj,linear,,B,5120,5120,469,model.layers.12.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,473,decode,12,model.layers.12.self_attn.qk,batched_matmul,B*QH,1,KV,128,470;471,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,474,decode,12,model.layers.12.self_attn.pv,batched_matmul,B*QH,1,128,KV,473;472,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,475,decode,12,model.layers.12.self_attn.o_proj,linear,,B,5120,5120,474,model.layers.12.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
