model,op_id,phase,layer,module,op_kind,batch_dims,M,N,K,deps,weight,weight_shape,provenance,notes
models--funasr--campplus,196,speaker_encode,block3.10,xvector.block3.tdnnd10.linear1,conv1d_im2col_equivalent,,B*T_tdnn,128,800,193;195,xvector.block3.tdnnd10.linear1.weight,"[128, 800, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1
models--funasr--campplus,197,speaker_encode,block3.10,xvector.block3.tdnnd10.cam_layer.linear_local,conv1d_im2col_equivalent,,B*T_tdnn,32,384,196,xvector.block3.tdnnd10.cam_layer.linear_local.weight,"[32, 128, 3]",checkpoint_shape+official_CAMPPlus_forward,dilation=2; CAM local branch
models--funasr--campplus,198,speaker_encode,block3.10,xvector.block3.tdnnd10.cam_layer.linear1,conv1d_im2col_equivalent,,B*T_tdnn,64,128,196,xvector.block3.tdnnd10.cam_layer.linear1.weight,"[64, 128, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1; CAM pooled-context branch
models--funasr--campplus,199,speaker_encode,block3.10,xvector.block3.tdnnd10.cam_layer.linear2,conv1d_im2col_equivalent,,B*T_tdnn,32,64,198,xvector.block3.tdnnd10.cam_layer.linear2.weight,"[32, 64, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1; CAM gate projection
models--funasr--campplus,200,speaker_encode,block3.11,xvector.block3.tdnnd11.linear1,conv1d_im2col_equivalent,,B*T_tdnn,128,832,197;199,xvector.block3.tdnnd11.linear1.weight,"[128, 832, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1
models--funasr--campplus,201,speaker_encode,block3.11,xvector.block3.tdnnd11.cam_layer.linear_local,conv1d_im2col_equivalent,,B*T_tdnn,32,384,200,xvector.block3.tdnnd11.cam_layer.linear_local.weight,"[32, 128, 3]",checkpoint_shape+official_CAMPPlus_forward,dilation=2; CAM local branch
models--funasr--campplus,202,speaker_encode,block3.11,xvector.block3.tdnnd11.cam_layer.linear1,conv1d_im2col_equivalent,,B*T_tdnn,64,128,200,xvector.block3.tdnnd11.cam_layer.linear1.weight,"[64, 128, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1; CAM pooled-context branch
models--funasr--campplus,203,speaker_encode,block3.11,xvector.block3.tdnnd11.cam_layer.linear2,conv1d_im2col_equivalent,,B*T_tdnn,32,64,202,xvector.block3.tdnnd11.cam_layer.linear2.weight,"[32, 64, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1; CAM gate projection
models--funasr--campplus,204,speaker_encode,block3.12,xvector.block3.tdnnd12.linear1,conv1d_im2col_equivalent,,B*T_tdnn,128,864,201;203,xvector.block3.tdnnd12.linear1.weight,"[128, 864, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1
models--funasr--campplus,205,speaker_encode,block3.12,xvector.block3.tdnnd12.cam_layer.linear_local,conv1d_im2col_equivalent,,B*T_tdnn,32,384,204,xvector.block3.tdnnd12.cam_layer.linear_local.weight,"[32, 128, 3]",checkpoint_shape+official_CAMPPlus_forward,dilation=2; CAM local branch
